Class,GOWAWA[0.8;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_C_ptt,ES_N3_A_z3,AC[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_pbs,AC[1]_CHOQUET[D;0.75;AO2;0.5]_C_scm,MIC_V_N_scv,MIC_CHOQUET[A;-0.75;AO2;0.0]_U_cdch,ES_N2_U_z3,AC[2]_GOWAWA[0.4;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_scm,AC[3]_CHOQUET[D;0.5;AO2;0.5]_F_eps,AC[4]_P3_F_pbs,AC[2]_MN_H_bi,AC[3]_MX_A_z1,MIC_GOWAWA[0.1;0;W-OWA;0.1;0.6;2;W-OWA;0.1;0.2]_P_bi,AC[1]_GOWAWA[0.4;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_C_khh,AC[1]_AM_C_hwhh,MIC_GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_C_eps,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_N_ptt,GV[2]_CHOQUET[D;-0.75;AO1;0.9]_B_pah,GV[1]_GOWAWA[1.0;1;AO2-OWA;1.0;0.0;1;NONE;0.0;0.0]_U_gcp1,GV[1]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_khh,GV[1]_CHOQUET[D;-0.75;AO2;0.0]_C_isa,GV[2]_CHOQUET[D;-0.75;AO1;0.9]_B_mw,GV[3]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_C_gcp1,GV[3]_HM_B_eps,MIC_GOWAWA[0.1;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_T_khh,GV[2]_GOWAWA[0.7;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_B_isa,CHOQUET[D;0.5;AO2;0.9]_C_pbs,MIC_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_C_eps,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;1;S-OWA;1.0;0.0]_P_scv,GV[3]_N2_T_z3,GV[3]_GOWAWA[0.4;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_scv,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_C_scv,MIC_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_C_z3,GV[3]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_H_gcp1,GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_N_pie,TS[2]_CHOQUET[A;0.75;AO1;0.9]_T_pie,TS[1]_CHOQUET[D;-0.25;AO2;0.6]_C_scm,ES_TIC_U_hwhh,ES_N2_N_ptt,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_F_hwhh,GOWAWA[0.3;2;S-OWA;0.6;0.0;2;W-OWA;0.9;1.0]_N_gcp1,TS[1]_P2_C_bi,TS[1]_MX_U_gcp2,TS[3]_CHOQUET[D;-0.25;AO2;0.8]_C_gcp1,TS[2]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_N_cch,MIC_RA_T_cdch,GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_R_gcp2,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;1;S-OWA;1.0;0.0]_T_khh,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.7;0.8]_D_pah,MIC_CHOQUET[D;0.5;AO1;0.9]_T_cch,CHOQUET[A;-0.25;AO2;0.8]_C_mw,GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_H_pah,GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_A_mw,GV[2]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_T_pie,GV[7]_HM_H_isa,AC[2]_CHOQUET[D;0.25;AO2;0.5]_F_scv,CHOQUET[A;-0.75;AO2;0.6]_F_khh,ES_N3_T_kh,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.4;0.5]_A_cdch,AC[3]_GOWAWA[0.2;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_T_pie,TS[7]_HM_T_pie,GV[1]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_pie,CHOQUET[D;-0.75;AO1;0.2]_H_pah,AC[4]_AM_C_kh,GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_P_khh,AC[6]_AM_T_pie,GV[1]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_C_scv,MIC_GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_P_khh,ES_Q2_T_kh,TS[1]_N2_C_ptt,GOWAWA[0.5;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_ptt,ESM2_t30_MEAN_57,ESM2_t30_MEAN_418,ESM2_t30_MEAN_122,ESM2_t30_MEAN_214,ESM2_t30_MEAN_356,ESM2_t30_MEAN_354,ESM2_t30_MEAN_624,ESM2_t30_MEAN_244,ESM2_t33_MEAN_189,ESM2_t33_MEAN_753,ESM2_t33_MEAN_179,ESM2_t33_MEAN_201,ESM2_t33_MEAN_837,ESM2_t33_MEAN_826,ESM2_t33_MEAN_844,ESM2_t33_MEAN_784,ESM2_t33_MEAN_1076,ESM2_t33_MEAN_945,ESM2_t33_MEAN_26,ESM2_t33_MEAN_392,ESM2_t33_MEAN_800,ESM2_t33_MEAN_948,ESM2_t33_MEAN_742,ESM2_t33_MEAN_1202,ESM2_t33_MEAN_890,ESM2_t33_MEAN_924,ESM2_t33_MEAN_853,ESM2_t33_MEAN_143,ESM2_t33_MEAN_78,ESM2_t33_MEAN_529,ESM2_t33_MEAN_262,ESM2_t33_MEAN_135,ESM2_t33_MEAN_801,ESM2_t33_MEAN_710,ESM2_t33_MEAN_92,ESM2_t33_MEAN_577,ESM2_t33_MEAN_391,ESM2_t33_MEAN_419,ESM2_t33_MEAN_400,ESM2_t33_MEAN_511,ESM2_t33_MEAN_240,ESM2_t33_MEAN_647,ESM2_t33_MEAN_38,ESM2_t33_MEAN_12,ESM2_t33_MEAN_589,ESM2_t33_MEAN_187,ESM2_t33_MEAN_61,ESM2_t33_MEAN_17,ESM2_t33_MEAN_362,ESM2_t33_MEAN_1172,ESM2_t33_MEAN_1195,ESM2_t33_MEAN_1184,ESM2_t33_MEAN_9,ESM2_t33_MEAN_1190,ESM2_t33_MEAN_1055,ESM2_t33_MEAN_1140
ABP,0.17537932,-2.320361686,0.0,21359.2794,0.0,0.0,0.0,16576.28739,0.0,0.0,-27.06,0.0,0.05,0.645643727,3.272727273,0.452987395,0.0,0.0,0.0,0.0,5774.200951,0.0,59.39014377,0.0,0.453553747,0.0,0.080593441,0.439495697,0.453604421,6.030897765,6996.874692,164.914838,0.051751322,71.10350574,0.0,17.56720481,244.2569223,0.0,0.0,0.0,0.0,12.5590127,0.0,27.37360849,0.0,0.211631745,27.7501459,0.430827083,0.0,0.0,133.8872221,0.396839947,30.16590542,39.46181949,1811.770009,0.0,0.0,2.64183326,0.0,77.57296841,15.99668235,61.26121961,1.26863978,0.25,0.21388467,66.8576,4022.732124,0.459634407,1.110096237,4.313328181,0.770019577,0.048187546,-0.096730754,0.13002944,-0.178251728,0.162157208,-0.015860822,-0.15111807,0.339535236,0.137520671,0.010441696,-0.08014138,0.029302802,-0.070859298,0.017854635,-0.008876435,-0.115711503,-0.176796049,0.053316981,0.125144348,-0.03865933,0.034006882,-0.087791979,-0.006856413,0.140781984,-0.120663285,-0.100766562,0.007748643,0.009781275,0.083786607,0.123184711,-0.066571876,-0.071584158,0.016508594,0.137676269,-0.129628152,0.057023279,-0.176105648,0.032411423,0.062930807,-0.051133312,-0.100395195,0.065688074,-0.03228103,-0.098566234,-0.031533301,0.094274893,0.02447376,-0.0724326,0.01154888,0.191454887,-0.09154503,-0.028959123,0.102428973,0.138567597,0.020372778,-0.082435541
ABP,0.17537932,-2.617329164,0.0,21359.2794,0.0,0.0,0.0,16576.28739,0.0,0.0,-27.06,18.6036,0.052626434,0.645643727,3.272727273,0.452987395,0.0,0.0,0.0,0.0,5774.200951,0.0,59.39014377,0.0,0.453553747,0.0,0.080593441,0.439495697,0.453604421,6.2900211,6996.874692,164.914838,0.051751322,71.10350574,0.0,17.75184351,244.2569223,0.0,0.0,0.0,0.0,12.5590127,0.0,27.37360849,0.0,0.072659915,0.0,0.430827083,0.0,0.0,133.8872221,0.396839947,53.88968268,39.52388855,1811.770009,0.0,0.0,2.64183326,0.0,79.22479011,16.3048878,62.81443266,1.26863978,0.25,0.21388467,69.5792,4022.732124,0.459634407,1.110096237,4.313328181,0.770019577,0.082847327,-0.10216137,0.01236379,-0.098690651,0.138266772,0.040476423,-0.091578826,0.20788914,0.193048045,0.022880312,-0.043727629,0.045920134,0.005393617,-0.06751775,-0.003922825,-0.059980035,-0.166537359,-8.60952E-4,0.115306288,-0.020396082,0.037174404,-0.047918491,-0.049648575,0.231665492,-0.143017054,-0.146351621,-0.017761398,-0.015830847,0.086694956,0.054878928,-4.71E-5,3.83907E-4,0.101664476,0.148545653,-0.045818262,0.008089911,-0.09729737,-0.05882401,0.059677463,-0.122411191,-0.090331614,0.099794745,-0.010515305,-0.114863865,-0.033802845,0.06701187,-0.023854522,-0.090702496,0.04425801,0.1765645,-0.105168842,-0.018228851,0.00250375,0.060188241,0.039825216,-0.115446769
ABP,0.17537932,-3.050515097,0.0,21359.2794,0.0,0.0,0.0,16576.28739,0.0,0.0,-27.06,11.2711,0.05,0.645643727,3.272727273,0.452987395,0.0,0.0,0.0,0.0,5774.200951,0.0,59.39014377,0.0,0.453553747,0.0,0.080593441,0.439495697,0.453604421,6.465898275,6996.874692,164.914838,0.051751322,71.10350574,0.0,17.72860625,244.2569223,0.0,0.0,0.0,0.0,12.5590127,0.0,27.37360849,0.0,0.072659915,0.0,0.430827083,0.0,0.0,133.8872221,0.396839947,49.89062341,39.51834547,1811.770009,0.0,0.0,2.64183326,0.0,79.06939834,16.27692688,62.66760253,1.26863978,0.25,0.227895442,69.3272,4022.732124,0.459634407,1.110096237,4.313328181,0.770019577,0.043385141,-0.157833874,0.052367251,-0.149205014,0.205395728,-0.017265078,-0.009762038,0.237279102,0.112101272,-0.032386735,-0.071949556,0.042693611,0.02726642,-0.02409732,-0.020374864,-0.002769202,-0.142273277,0.069509372,0.117699079,-0.055780895,0.069579303,0.010915874,-0.039952487,0.205146,-0.075261965,-0.126602218,0.009766383,0.058036596,0.03971079,0.036345221,-0.015182754,-0.033667643,0.086438566,0.144444525,-0.032748383,0.012824507,-0.133138776,-0.001966669,0.01167676,-0.088584587,-0.038794566,0.1344129,-0.023153648,-0.1403469,-0.095382117,0.123968981,0.068100713,-0.072751395,0.049581643,0.178993583,-0.114569627,-0.041972645,0.031720411,0.016500419,0.039291941,-0.051174562
ABP,0.17537932,-2.967974295,0.0,21359.2794,0.0,0.0,0.0,16576.28739,0.0,0.0,-27.06,17.5561,0.05,0.645643727,3.272727273,0.452987395,0.0,0.0,0.0,0.0,5774.200951,0.0,59.39014377,0.0,0.453553747,0.0,0.080593441,0.439495697,0.453604421,6.38807419,6996.874692,164.914838,0.051751322,7.859030106,0.0,17.73046912,244.2569223,0.0,0.0,0.0,0.0,12.5590127,0.0,27.37360849,0.0,0.072659915,0.0,0.430827083,0.0,0.0,133.8872221,0.417702835,50.25238366,39.50264404,1811.770009,0.0,0.0,2.64183326,0.0,79.08330849,16.27510543,62.64263618,1.274944195,0.25,0.229924794,69.3514,4022.732124,0.459634407,1.110096237,4.313328181,0.770019577,0.047561102,-0.148450345,0.03899676,-0.178910464,0.182512969,-0.035233736,-0.036635183,0.238243148,0.120077476,-0.034157161,-0.056604128,0.026187709,-0.004413193,-0.019341622,-0.019506499,-0.006405703,-0.139846891,0.038464401,0.106860578,-0.06312073,0.087172911,-0.009304896,-0.034350671,0.207520649,-0.093659453,-0.123375915,-0.003821974,0.027787346,0.067020833,0.030844657,-0.028841218,-0.059068643,0.078424469,0.159946799,-0.038163222,-0.00187391,-0.148532927,1.01282E-4,0.042801302,-0.091237545,-0.067110598,0.11714109,-0.022148915,-0.124991201,-0.113124147,0.112790868,0.056811988,-0.081042334,0.054258257,0.167362183,-0.110052727,-0.046479769,0.028959483,0.027393818,0.018816281,-0.071410269
ABP,0.213842913,-2.406795531,0.0,22974.92878,0.0,0.0,0.0,18031.50539,0.0,0.0,-27.06,18.6036,0.052832083,0.878955123,4.909090909,0.506118634,0.0,0.0,0.0,0.0,6443.636215,0.0,60.63623149,0.0,0.492712535,0.0,0.127937133,0.50253717,0.389975,7.275057785,7489.769576,167.8026558,0.05253717,68.73138347,0.0,18.62235579,276.5428071,0.0,0.0,0.0,0.0,15.60986867,0.0,28.90557695,0.0,0.138345833,0.0,0.5,0.0,0.0,136.7809085,0.396839947,52.43676085,49.28967084,1509.104057,0.0,0.0,2.531418991,0.0,87.3215552,17.67415983,87.71322585,1.26863978,0.5,0.210154322,75.08413333,23303.62642,0.399134045,1.07828693,4.851061739,0.791323319,0.009266699,-0.071821667,0.00663747,-0.115943193,0.150417745,0.028605653,-0.100467622,0.228541017,0.191792056,-0.004284751,-0.110583082,0.068020023,-0.047287624,-0.075427897,-0.073332027,-0.038197678,-0.143566698,0.035786062,0.179308161,-0.023667945,0.056846272,-0.04983443,-0.050297283,0.232254714,-0.177264974,-0.125577658,-0.029597953,0.017089792,0.086011544,0.049446739,0.026381997,-0.026067056,0.063604489,0.114134118,-0.028963571,-0.035870861,-0.13394767,-0.02435315,0.088343084,-0.116438702,-0.050703418,0.101664953,0.003869779,-0.134392828,-0.078751408,0.077984765,-0.01819521,-0.109963551,0.06632407,0.228186637,-0.037242405,-0.0343385,-0.044832796,0.068537459,0.01541798,-0.099275097
ABP,0.213842913,-2.367728409,0.0,22974.92878,0.0,0.0,0.0,18031.50539,0.0,0.0,-27.06,17.5561,0.052832083,0.878955123,4.909090909,0.506118634,0.0,0.0,0.0,0.0,6443.636215,0.0,60.63623149,0.0,0.486428322,0.0,0.127937133,0.50253717,0.389975,7.266749097,7489.769576,167.8026558,0.05253717,69.90897416,0.0,18.61471997,276.5428071,0.0,0.0,0.0,0.0,15.60986867,0.0,28.90557695,0.0,0.138345833,0.0,0.5,0.0,0.0,136.7809085,0.417702835,52.43676085,49.28764936,1509.104057,0.0,0.0,2.531418991,0.0,87.28102515,17.66526778,87.70733311,1.274944195,0.5,0.214315103,75.0192,23303.62642,0.385516715,1.07828693,4.851061739,0.791323319,0.011763035,-0.108941019,0.002343908,-0.188085735,0.172905847,-0.015440421,-0.067884177,0.24911055,0.183905169,-0.042922109,-0.086517498,0.039271288,-0.085428536,-0.061621215,-0.082167745,-0.027104285,-0.130022228,0.044697963,0.161764771,-0.068850584,0.102184229,-0.070876405,-0.044878598,0.227073222,-0.185290456,-0.093265735,-0.023515705,0.013381599,0.110333368,0.025680019,0.008793491,-0.06798856,0.060171258,0.125280842,-0.051978685,-0.038845222,-0.157389462,-0.001186323,0.08310423,-0.103570782,-0.053309597,0.080276303,-0.00326663,-0.131673872,-0.12810716,0.084442019,0.012764461,-0.13301003,0.085100949,0.236005962,-0.034119114,-0.030283954,-0.025710937,0.07058768,0.00307824,-0.111127019
ABP,0.213842913,-2.351967174,0.0,22974.92878,0.0,0.0,0.0,18031.50539,0.0,0.0,-27.06,17.5561,0.052832083,0.878955123,4.909090909,0.506118634,0.0,0.0,0.0,0.0,6443.636215,0.0,60.63623149,0.0,0.50750837,0.0,0.127937133,0.50253717,0.389975,7.25916962,7489.769576,167.8026558,0.05253717,70.33492579,0.0,18.60879277,276.5428071,0.0,0.0,0.0,0.0,15.60986867,0.0,28.90557695,0.0,0.138345833,0.0,0.5,0.0,0.0,136.7809085,0.609460536,52.43676085,49.28669672,1811.770009,0.0,0.0,2.531418991,0.0,87.24609421,17.65519675,87.70552507,1.27903931,0.5,0.24003478,74.95426667,23303.62642,0.418759055,1.07828693,4.851061739,0.791323319,0.014208475,-0.124463424,8.03205E-4,-0.23757188,0.183484122,-0.038670272,-0.052704275,0.273161381,0.166455716,-0.081362002,-0.089130543,0.022478007,-0.139771074,-0.05824269,-0.092115425,-0.022624142,-0.147424176,0.094639651,0.162537441,-0.080791965,0.119659446,-0.100676149,-0.018569339,0.207404017,-0.176620156,-0.080497637,-0.016461086,0.0156295,0.125395447,0.004080476,-6.40412E-4,-0.094002843,0.062677681,0.121325582,-0.050366312,-0.039280821,-0.185203955,0.020143798,0.088688515,-0.109088145,-0.066357665,0.068100072,0.010111159,-0.115182325,-0.187028095,0.101040773,0.032822773,-0.131947264,0.119259268,0.238726646,0.016184267,-0.005787324,-0.050658226,0.065512776,-0.018291486,-0.120549969
ABP,0.183570367,-2.547838165,0.0,22802.25849,0.0,0.0,0.0,17258.63383,0.0,0.0,-27.06,17.5561,0.052626434,0.695194542,3.272727273,0.505925246,0.0,0.0,0.0,0.0,4892.452195,0.0,59.92183862,0.0,0.507489861,0.0,0.061418841,0.50253717,0.453604421,6.48048822,7146.215186,167.1141096,0.05253717,72.54772212,0.0,18.06925497,250.1929861,0.0,0.0,0.0,0.0,14.55980769,0.0,27.60721573,0.0,0.072659915,0.0,0.5,0.0,0.0,137.5555783,0.611473365,53.88968268,42.30404135,2091.028445,0.0,0.0,2.64183326,0.0,83.77329556,16.49068124,64.53877768,1.283600447,0.25,0.245698709,71.2068,4032.706675,0.467833119,1.110096237,4.261079675,0.768070908,0.086635232,-0.153358281,-0.006914872,-0.218878061,0.211197436,-0.054133676,-0.075262748,0.218732044,0.163268805,-0.073878698,-0.067755103,0.037401207,-0.10498663,1.66103E-4,-0.091184795,-0.016316442,-0.172384262,0.073954895,0.114380628,-0.072708517,0.159548238,-0.095192671,0.017587952,0.196637735,-0.132582307,-0.070639223,-0.025705017,-0.007961845,0.120405197,0.03225673,-0.019824376,-0.104229614,0.057773199,0.142177135,-0.037011955,-0.02578656,-0.19948563,0.002562312,0.054912191,-0.079111427,-0.076180674,0.080000475,-0.004176622,-0.098418474,-0.166350722,0.104087919,0.033371732,-0.107615218,0.072363384,0.210239455,0.027937597,0.026397651,0.006161293,0.102101341,-0.03025347,-0.14413856
ABP,0.183570367,-2.665344566,0.0,22802.25849,0.0,0.0,0.0,17258.63383,0.0,0.0,-27.06,17.5561,0.052832083,0.695194542,3.272727273,0.505925246,0.0,0.0,0.0,0.0,4892.452195,0.0,59.92183862,0.0,0.489077878,0.0,0.061418841,0.50253717,0.453604421,6.539697145,7146.215186,167.1141096,0.05253717,72.12156854,0.0,18.06771908,250.1929861,0.0,0.0,0.0,0.0,14.55980769,0.0,27.60721573,0.0,0.072659915,0.0,0.5,0.0,0.0,137.5555783,0.420620369,50.61142885,42.30379539,1509.104057,0.0,0.0,2.64183326,0.0,83.76434527,16.48687665,64.53825208,1.28089111,0.25,0.231929617,71.19056667,4032.706675,0.438867221,1.110096237,4.261079675,0.768070908,0.087254599,-0.149790823,0.007505149,-0.193861395,0.217321038,-0.033879228,-0.064537726,0.217605039,0.148127809,-0.042340189,-0.063486591,0.021286888,-0.05861187,0.006995134,-0.0550825,-0.012815441,-0.15067029,0.034431763,0.118076675,-0.054744475,0.129094183,-0.032497838,0.005023286,0.221910387,-0.131454468,-0.074899614,-0.016399842,0.002963891,0.126233786,0.034944903,-0.017731462,-0.090006545,0.051331591,0.15919432,-0.062923282,-0.016127774,-0.186642438,0.004058665,0.051508754,-0.075457022,-0.072689138,0.112127088,-0.015187791,-0.132418081,-0.131452858,0.112925187,0.046744481,-0.109069936,0.0533925,0.204664215,-0.025378712,-0.006978177,0.021175396,0.089970909,-0.025654972,-0.10886313
ABP,0.183570367,-3.050515097,0.0,22802.25849,0.0,0.0,0.0,17258.63383,0.0,0.0,-27.06,11.2711,0.05,0.695194542,3.272727273,0.505925246,0.0,0.0,0.0,0.0,4892.452195,0.0,59.92183862,0.0,0.499293666,0.0,0.061418841,0.50253717,0.453604421,6.690914439,7146.215186,167.1141096,0.05253717,71.10350574,0.0,18.06602764,250.1929861,0.0,0.0,0.0,0.0,14.55980769,0.0,27.60721573,0.0,0.072659915,0.0,0.5,0.0,0.0,137.5555783,0.377692396,49.89062341,42.3028616,1509.104057,0.0,0.0,2.64183326,0.0,83.74175899,16.48493574,64.51005466,1.271005374,0.25,0.227895442,71.1564,4032.706675,0.459634407,1.110096237,4.261079675,0.768070908,0.055014879,-0.14574191,0.054498099,-0.124203466,0.208594084,0.001019867,-0.008709638,0.221495122,0.111185811,-0.015046592,-0.054379668,0.054474853,0.05441799,0.011081992,-0.035255566,0.006801981,-0.133833349,0.025261959,0.117261037,-0.034820847,0.099561974,0.004762646,-2.73775E-4,0.198002204,-0.084772214,-0.100113653,0.005616944,0.030523663,0.056888323,0.037548322,-0.01135779,-0.037237275,0.088721298,0.133987635,-0.024117652,0.017878965,-0.132915244,0.007398099,0.001745494,-0.051467001,-0.066331059,0.138326585,-0.032627314,-0.132683367,-0.099751286,0.121988177,0.088316545,-0.068367437,0.036295496,0.175583273,-0.124967419,-0.04621635,0.022519019,0.034441642,0.025940089,-0.076248176
ABP,0.198562847,-3.050515097,0.0,22917.3853,0.0,0.0,0.0,18778.14466,0.0,0.0,-27.06,11.2711,0.05,0.815445946,3.272727273,0.520682358,0.0,0.0,0.0,0.0,4657.290099,0.0,62.06012123,0.0,0.509212752,0.0,0.025260989,0.525389224,0.453604421,7.214839529,7231.514157,167.1705022,0.051751322,70.4188172,0.0,18.42902012,259.8497798,0.0,0.0,0.0,0.0,18.13042379,0.0,28.14849901,0.0,0.072659915,0.0,0.526264336,0.0,0.0,145.3126447,0.334488693,49.89062341,42.62233132,0.0,0.0,0.0,2.64183326,0.0,87.15806713,16.62493787,68.90061652,1.275658648,0.25,0.227895442,73.8271,4117.176045,0.459634407,1.110096237,4.1745898,0.759753144,0.049985118,-0.164692089,0.02922108,-0.063134842,0.222986072,0.016961729,0.016389817,0.242920578,0.13707304,-0.027605325,-0.047074735,0.041502297,0.001319308,0.02796277,-0.053456813,0.009513488,-0.105323039,0.026691977,0.172261938,-0.013364946,0.079982951,0.00109663,0.075736165,0.181569368,-0.10356646,-0.071679585,-0.038434256,0.010646215,0.096374713,0.037734278,-0.037355032,-0.050979625,0.126558855,0.125747785,-0.067063987,-0.002409669,-0.155603081,0.018386131,-0.029124197,-0.021190515,-0.073965766,0.146587864,-0.045939784,-0.124965355,-0.138761669,0.143991709,0.145854622,-0.06615065,0.042135388,0.210695729,-0.131080568,-0.036078066,0.031956077,0.026578616,-0.011962919,-0.06148766
ABP,0.183570367,-2.967974295,0.0,22802.25849,0.0,0.0,0.0,17258.63383,0.0,0.0,-27.06,17.5561,0.05,0.695194542,3.272727273,0.505925246,0.0,0.0,0.0,0.0,4892.452195,0.0,59.92183862,0.0,0.499293666,0.0,0.061418841,0.50253717,0.453604421,6.604062577,7146.215186,167.1141096,0.05253717,7.476505688,0.0,18.06783674,250.1929861,0.0,0.0,0.0,0.0,14.55980769,0.0,27.60721573,0.0,0.072659915,0.0,0.5,0.0,0.0,137.5555783,0.400038023,50.25238366,42.28831358,1509.104057,0.0,0.0,2.64183326,0.0,83.75648609,16.48306744,64.48046918,1.277031149,0.25,0.229924794,71.1806,4032.706675,0.459634407,1.110096237,4.261079675,0.768070908,0.054539662,-0.140039146,0.047534399,-0.152183473,0.193316028,-0.010694869,-0.03211727,0.224082559,0.124852166,-0.016641393,-0.038174298,0.038515888,0.02333656,0.005591213,-0.039755292,9.81205E-4,-0.135145664,-3.57646E-4,0.10086529,-0.045504816,0.131322294,-0.008914395,0.001183588,0.199007273,-0.105751567,-0.084360503,-0.014339391,-0.011333935,0.078778125,0.025485519,-0.02416122,-0.067508236,0.072903335,0.154013991,-0.021773275,1.86179E-4,-0.143801302,-0.002354569,0.042430386,-0.052078091,-0.083593249,0.118533164,-0.034561094,-0.111449018,-0.122085333,0.114991233,0.070731238,-0.086876705,0.043665089,0.168395996,-0.103811324,-0.047936883,0.011587533,0.053064406,0.011155851,-0.108794026
ABP,0.167228102,-2.503997365,0.0,24275.18938,0.0,0.0,0.0,15515.00563,0.0,0.0,-27.06,17.5561,0.05,0.639161347,2.454545455,0.518302051,0.0,0.0,0.0,0.0,3044.409005,0.0,63.32855796,0.0,0.49186133,0.0,0.013425466,0.527175378,0.5,5.63318188,4370.724802,122.9262088,0.051686628,78.02990795,0.0,17.21428822,245.1301328,0.0,0.0,0.0,0.0,16.47575795,0.0,25.91485433,0.0,0.0,0.0,0.528320834,0.0,0.0,143.1083358,0.405440498,50.28591088,32.0179066,1445.448116,0.0,0.0,2.687411882,0.0,65.67920632,15.4123315,61.14451753,1.285496257,0.25,0.256822918,65.37283333,3836.248193,0.474102099,0.467256944,3.76510292,0.741954373,0.016004039,-0.163061693,0.037001587,-0.098968022,0.253255129,-0.009678107,-0.053800248,0.215037629,0.147583306,-0.034405194,-0.03995676,0.026179194,0.059394978,0.027816173,-0.062500946,0.012095792,-0.058721021,-0.019817201,0.128832132,-0.026068028,0.164264858,0.004596173,0.043601088,0.185782909,-0.059654683,-0.036974844,0.014352388,0.030334657,0.162791044,0.058804661,-0.095535427,-0.108188376,8.83991E-4,0.138098553,-0.063801974,-0.031681038,-0.161074668,0.006016974,-0.00770732,0.019312985,-0.147507519,0.140451834,6.29498E-4,-0.12747094,-0.063043505,0.124844685,0.048703399,-0.094281942,0.040115383,0.151793092,-0.083942585,-0.07697352,0.020139374,0.07216832,-0.033998717,-0.10387145
ABP,0.167228102,-2.036081238,0.0,24275.18938,0.0,0.0,0.0,15515.00563,0.0,0.0,-9.955,1.0E-4,0.05,0.639161347,2.454545455,0.518302051,0.0,0.0,0.0,0.0,3044.409005,0.0,63.32855796,47318.5443,0.49186133,0.0,0.013425466,0.527175378,0.5,5.558073408,4370.724802,122.9262088,0.051686628,78.30629484,0.0,17.13685423,245.1301328,0.0,0.0,0.0,0.0,16.47575795,0.0,25.91485433,0.0,0.138345833,23.96198741,0.528320834,0.0,0.0,143.1083358,0.359275974,44.01412744,30.89771042,1509.104057,0.0,0.0,2.687411882,0.0,62.95648492,15.24678204,58.86537403,1.273817677,0.25,0.260226988,63.60445,3836.248193,0.474102099,0.467256944,3.76510292,0.741954373,-0.077940583,-0.157608092,0.061854713,-0.06665355,0.277669013,0.028057313,-0.003812409,0.241985589,0.101710364,-0.031899314,-0.005990335,0.030192886,0.108281158,0.069781654,-0.033599906,0.0262866,-0.059241109,-0.041675605,0.160408184,-2.27856E-4,0.157224923,0.013984175,-0.018556068,0.151766598,-0.066813394,-0.033614494,0.056097053,0.071225919,0.078009441,0.100395523,-0.080253981,-0.091977224,-2.41282E-4,0.109991685,-0.045920327,4.43603E-4,-0.121477544,0.049774598,-0.007933686,0.032419369,-0.153788194,0.118894294,-0.035148844,-0.123752818,-0.006684804,0.123116657,0.106379084,-0.05291374,-0.00771259,0.159615278,-0.114394568,-0.039033562,0.013970713,0.088453084,-0.012985194,-0.05143654
